Date,Temperature,Weather,Holiday,Traffic_Volume
2024-12-05 13:00:00,18,Rain,No,1293
2024-12-05 14:00:00,25,Cloudy,No,968
2024-12-05 15:00:00,25,Rain,No,1500
2024-12-05 16:00:00,23,Rain,No,1367
2024-12-05 17:00:00,32,Clear,No,3449
2024-12-05 18:00:00,24,Clear,No,3206
2024-12-05 19:00:00,15,Clear,No,3408
2024-12-05 20:00:00,35,Clear,No,3271
2024-12-05 21:00:00,30,Rain,No,1309
2024-12-05 22:00:00,35,Cloudy,No,890
2024-12-05 23:00:00,29,Cloudy,No,1153
2024-12-06 00:00:00,32,Cloudy,No,982
2024-12-06 01:00:00,34,Rain,No,1356
2024-12-06 02:00:00,38,Clear,No,910
2024-12-06 03:00:00,27,Clear,No,1150
2024-12-06 04:00:00,26,Clear,No,1015
2024-12-06 05:00:00,31,Clear,No,1068
2024-12-06 06:00:00,34,Clear,No,1123
2024-12-06 07:00:00,38,Clear,Yes,2331
2024-12-06 08:00:00,21,Clear,No,2817
2024-12-06 09:00:00,32,Cloudy,No,2937
2024-12-06 10:00:00,15,Fog,No,2902
2024-12-06 11:00:00,32,Rain,No,1568
2024-12-06 12:00:00,20,Clear,No,885
2024-12-06 13:00:00,21,Cloudy,No,1062
2024-12-06 14:00:00,25,Cloudy,No,991
2024-12-06 15:00:00,20,Clear,No,753
2024-12-06 16:00:00,22,Cloudy,No,1246
2024-12-06 17:00:00,19,Cloudy,No,3330
2024-12-06 18:00:00,18,Cloudy,No,3101
2024-12-06 19:00:00,25,Clear,No,3086
2024-12-06 20:00:00,27,Rain,No,3455
2024-12-06 21:00:00,40,Clear,No,1136
2024-12-06 22:00:00,24,Cloudy,No,924
2024-12-06 23:00:00,36,Clear,No,1046
2024-12-07 00:00:00,18,Clear,No,538
2024-12-07 01:00:00,21,Clear,No,676
2024-12-07 02:00:00,20,Clear,No,374
2024-12-07 03:00:00,20,Cloudy,No,398
2024-12-07 04:00:00,16,Clear,Yes,250
2024-12-07 05:00:00,30,Clear,No,846
2024-12-07 06:00:00,16,Fog,No,874
2024-12-07 07:00:00,32,Clear,No,2055
2024-12-07 08:00:00,38,Rain,No,3194
2024-12-07 09:00:00,30,Clear,No,2127
2024-12-07 10:00:00,39,Cloudy,No,2518
2024-12-07 11:00:00,37,Clear,No,720
2024-12-07 12:00:00,15,Clear,No,411
2024-12-07 13:00:00,29,Clear,No,816
2024-12-07 14:00:00,29,Clear,No,838
2024-12-07 15:00:00,37,Clear,No,641
2024-12-07 16:00:00,16,Clear,No,690
2024-12-07 17:00:00,32,Clear,No,2753
2024-12-07 18:00:00,24,Cloudy,No,2615
2024-12-07 19:00:00,36,Cloudy,No,2955
2024-12-07 20:00:00,18,Clear,No,2902
2024-12-07 21:00:00,15,Cloudy,No,675
2024-12-07 22:00:00,37,Cloudy,No,957
2024-12-07 23:00:00,22,Cloudy,No,612
2024-12-08 00:00:00,28,Clear,No,738
2024-12-08 01:00:00,22,Clear,No,356
2024-12-08 02:00:00,33,Cloudy,Yes,250
2024-12-08 03:00:00,37,Cloudy,No,575
2024-12-08 04:00:00,32,Cloudy,No,473
2024-12-08 05:00:00,33,Cloudy,No,455
2024-12-08 06:00:00,20,Clear,No,620
2024-12-08 07:00:00,22,Clear,No,2543
2024-12-08 08:00:00,16,Clear,No,2111
2024-12-08 09:00:00,36,Clear,No,2578
2024-12-08 10:00:00,24,Cloudy,No,2444
2024-12-08 11:00:00,19,Cloudy,No,685
2024-12-08 12:00:00,29,Rain,No,886
2024-12-08 13:00:00,17,Cloudy,No,760
2024-12-08 14:00:00,30,Cloudy,No,444
2024-12-08 15:00:00,29,Clear,Yes,250
2024-12-08 16:00:00,40,Clear,No,816
2024-12-08 17:00:00,39,Cloudy,No,3106
2024-12-08 18:00:00,20,Clear,No,2960
2024-12-08 19:00:00,37,Cloudy,No,2712
2024-12-08 20:00:00,36,Clear,No,2808
2024-12-08 21:00:00,17,Clear,No,400
2024-12-08 22:00:00,26,Clear,No,434
2024-12-08 23:00:00,39,Clear,No,690
2024-12-09 00:00:00,24,Clear,No,1215
2024-12-09 01:00:00,27,Rain,No,1711
2024-12-09 02:00:00,21,Clear,No,765
2024-12-09 03:00:00,33,Clear,Yes,250
2024-12-09 04:00:00,15,Cloudy,Yes,322
2024-12-09 05:00:00,33,Clear,No,1049
2024-12-09 06:00:00,38,Cloudy,No,1350
2024-12-09 07:00:00,18,Clear,No,2612
2024-12-09 08:00:00,32,Clear,No,2893
2024-12-09 09:00:00,35,Rain,No,3319
2024-12-09 10:00:00,16,Cloudy,No,2918
2024-12-09 11:00:00,35,Rain,No,1293
2024-12-09 12:00:00,20,Rain,No,1527
2024-12-09 13:00:00,40,Clear,No,1010
2024-12-09 14:00:00,40,Rain,No,1526
2024-12-09 15:00:00,33,Clear,No,1136
2024-12-09 16:00:00,26,Clear,No,915
2024-12-09 17:00:00,22,Clear,No,3357
2024-12-09 18:00:00,31,Clear,No,3034
2024-12-09 19:00:00,38,Clear,No,3318
2024-12-09 20:00:00,21,Clear,No,3247
2024-12-09 21:00:00,35,Cloudy,No,779
2024-12-09 22:00:00,39,Cloudy,No,952
2024-12-09 23:00:00,30,Clear,No,1111
2024-12-10 00:00:00,21,Rain,No,1616
2024-12-10 01:00:00,31,Cloudy,No,1047
2024-12-10 02:00:00,19,Clear,No,932
2024-12-10 03:00:00,28,Clear,No,1137
2024-12-10 04:00:00,34,Clear,No,1241
2024-12-10 05:00:00,30,Cloudy,No,971
2024-12-10 06:00:00,34,Clear,No,1073
2024-12-10 07:00:00,37,Cloudy,No,3081
2024-12-10 08:00:00,21,Rain,No,3368
2024-12-10 09:00:00,27,Clear,No,2548
2024-12-10 10:00:00,34,Cloudy,No,2643
2024-12-10 11:00:00,37,Cloudy,No,1054
2024-12-10 12:00:00,33,Rain,No,1682
2024-12-10 13:00:00,33,Cloudy,No,1150
2024-12-10 14:00:00,38,Clear,No,1101
2024-12-10 15:00:00,24,Rain,No,1467
2024-12-10 16:00:00,33,Clear,No,810
2024-12-10 17:00:00,35,Rain,No,3776
2024-12-10 18:00:00,26,Rain,No,3718
2024-12-10 19:00:00,27,Fog,No,3456
2024-12-10 20:00:00,26,Cloudy,No,3343
2024-12-10 21:00:00,40,Clear,No,915
2024-12-10 22:00:00,26,Rain,No,1748
2024-12-10 23:00:00,27,Fog,No,1125
2024-12-11 00:00:00,17,Rain,No,1302
2024-12-11 01:00:00,28,Cloudy,No,1139
2024-12-11 02:00:00,34,Cloudy,No,1078
2024-12-11 03:00:00,25,Clear,No,835
2024-12-11 04:00:00,28,Clear,No,828
2024-12-11 05:00:00,33,Rain,No,1577
2024-12-11 06:00:00,34,Clear,No,856
2024-12-11 07:00:00,37,Cloudy,No,3041
2024-12-11 08:00:00,29,Clear,No,2629
2024-12-11 09:00:00,40,Clear,No,2617
2024-12-11 10:00:00,15,Rain,No,3014
2024-12-11 11:00:00,27,Clear,No,891
2024-12-11 12:00:00,28,Clear,No,1056
2024-12-11 13:00:00,19,Clear,No,1074
2024-12-11 14:00:00,29,Cloudy,No,784
2024-12-11 15:00:00,19,Clear,No,1202
2024-12-11 16:00:00,38,Fog,No,1316
2024-12-11 17:00:00,36,Cloudy,No,3121
2024-12-11 18:00:00,20,Clear,No,3037
2024-12-11 19:00:00,22,Rain,No,3554
2024-12-11 20:00:00,17,Rain,No,3450
2024-12-11 21:00:00,35,Clear,No,761
2024-12-11 22:00:00,20,Clear,No,1018
2024-12-11 23:00:00,38,Rain,No,1802
2024-12-12 00:00:00,33,Cloudy,No,820
2024-12-12 01:00:00,37,Fog,No,1591
2024-12-12 02:00:00,33,Rain,No,1268
2024-12-12 03:00:00,29,Clear,No,925
2024-12-12 04:00:00,34,Cloudy,No,988
2024-12-12 05:00:00,26,Cloudy,No,1084
2024-12-12 06:00:00,31,Cloudy,No,1020
2024-12-12 07:00:00,34,Cloudy,Yes,2018
2024-12-12 08:00:00,36,Cloudy,No,2865
2024-12-12 09:00:00,32,Rain,Yes,2375
2024-12-12 10:00:00,33,Rain,No,2965
2024-12-12 11:00:00,35,Clear,No,782
2024-12-12 12:00:00,36,Cloudy,No,1199
2024-12-12 13:00:00,37,Clear,No,1171
2024-12-12 14:00:00,37,Clear,No,1207
2024-12-12 15:00:00,27,Fog,No,1596
2024-12-12 16:00:00,31,Cloudy,No,1200
2024-12-12 17:00:00,20,Clear,No,3072
2024-12-12 18:00:00,18,Cloudy,No,3247
2024-12-12 19:00:00,29,Cloudy,No,3067
2024-12-12 20:00:00,33,Cloudy,No,3110
2024-12-12 21:00:00,39,Rain,Yes,1121
2024-12-12 22:00:00,17,Clear,No,847
2024-12-12 23:00:00,29,Cloudy,No,1116
2024-12-13 00:00:00,38,Fog,No,1407
2024-12-13 01:00:00,32,Rain,No,1432
2024-12-13 02:00:00,37,Cloudy,No,1037
2024-12-13 03:00:00,16,Clear,No,1067
2024-12-13 04:00:00,32,Clear,No,1079
2024-12-13 05:00:00,24,Rain,No,1508
2024-12-13 06:00:00,28,Clear,No,1143
2024-12-13 07:00:00,29,Clear,No,2904
2024-12-13 08:00:00,28,Clear,No,2925
2024-12-13 09:00:00,32,Clear,No,2467
2024-12-13 10:00:00,33,Cloudy,No,2925
2024-12-13 11:00:00,20,Clear,No,1153
2024-12-13 12:00:00,15,Clear,No,1222
2024-12-13 13:00:00,20,Clear,No,757
2024-12-13 14:00:00,15,Clear,No,1067
2024-12-13 15:00:00,29,Clear,Yes,511
2024-12-13 16:00:00,37,Clear,No,1035
2024-12-13 17:00:00,17,Clear,No,3321
2024-12-13 18:00:00,18,Clear,No,3342
2024-12-13 19:00:00,28,Clear,No,3295
2024-12-13 20:00:00,20,Cloudy,Yes,2332
2024-12-13 21:00:00,30,Rain,No,1738
2024-12-13 22:00:00,35,Cloudy,No,1053
2024-12-13 23:00:00,22,Fog,No,1266
2024-12-14 00:00:00,16,Cloudy,No,847
2024-12-14 01:00:00,18,Clear,No,538
2024-12-14 02:00:00,30,Cloudy,No,792
2024-12-14 03:00:00,22,Clear,No,820
2024-12-14 04:00:00,28,Cloudy,No,836
2024-12-14 05:00:00,38,Clear,Yes,276
2024-12-14 06:00:00,20,Cloudy,No,527
2024-12-14 07:00:00,19,Rain,No,2633
2024-12-14 08:00:00,25,Clear,No,2270
2024-12-14 09:00:00,21,Clear,No,2488
2024-12-14 10:00:00,27,Cloudy,No,2332
2024-12-14 11:00:00,36,Clear,No,840
2024-12-14 12:00:00,26,Clear,No,462
2024-12-14 13:00:00,38,Rain,No,1451
2024-12-14 14:00:00,17,Rain,No,1242
2024-12-14 15:00:00,15,Cloudy,No,819
2024-12-14 16:00:00,34,Cloudy,No,576
2024-12-14 17:00:00,25,Rain,No,3163
2024-12-14 18:00:00,20,Clear,No,2778
2024-12-14 19:00:00,19,Clear,No,2990
2024-12-14 20:00:00,32,Clear,No,2764
2024-12-14 21:00:00,25,Clear,No,470
2024-12-14 22:00:00,20,Clear,No,453
2024-12-14 23:00:00,18,Cloudy,No,697
2024-12-15 00:00:00,29,Cloudy,No,431
2024-12-15 01:00:00,19,Rain,No,964
2024-12-15 02:00:00,39,Clear,No,653
2024-12-15 03:00:00,38,Cloudy,No,865
2024-12-15 04:00:00,36,Cloudy,No,807
2024-12-15 05:00:00,25,Clear,No,849
2024-12-15 06:00:00,36,Cloudy,No,688
2024-12-15 07:00:00,29,Fog,No,2523
2024-12-15 08:00:00,26,Rain,No,2964
2024-12-15 09:00:00,25,Rain,No,2585
2024-12-15 10:00:00,16,Clear,No,2534
2024-12-15 11:00:00,31,Rain,No,855
2024-12-15 12:00:00,26,Rain,No,1203
2024-12-15 13:00:00,26,Cloudy,No,765
2024-12-15 14:00:00,15,Rain,No,1302
2024-12-15 15:00:00,34,Cloudy,No,540
2024-12-15 16:00:00,21,Clear,No,383
2024-12-15 17:00:00,33,Clear,No,2655
2024-12-15 18:00:00,40,Cloudy,No,3145
2024-12-15 19:00:00,26,Cloudy,No,2758
2024-12-15 20:00:00,20,Clear,No,2724
2024-12-15 21:00:00,31,Cloudy,No,821
2024-12-15 22:00:00,39,Rain,No,1117
2024-12-15 23:00:00,19,Cloudy,Yes,250
2024-12-16 00:00:00,17,Cloudy,No,1035
2024-12-16 01:00:00,34,Rain,No,1257
2024-12-16 02:00:00,33,Clear,No,829
2024-12-16 03:00:00,17,Clear,No,1196
2024-12-16 04:00:00,22,Clear,No,1088
2024-12-16 05:00:00,25,Clear,No,874
2024-12-16 06:00:00,26,Cloudy,No,853
2024-12-16 07:00:00,16,Clear,No,2774
2024-12-16 08:00:00,16,Clear,No,2709
2024-12-16 09:00:00,18,Cloudy,No,2496
2024-12-16 10:00:00,32,Fog,No,2954
2024-12-16 11:00:00,21,Cloudy,No,1118
2024-12-16 12:00:00,33,Cloudy,No,1120
2024-12-16 13:00:00,19,Rain,No,1539
2024-12-16 14:00:00,18,Clear,No,1127
2024-12-16 15:00:00,36,Rain,No,1849
2024-12-16 16:00:00,38,Cloudy,No,1213
2024-12-16 17:00:00,23,Clear,No,3235
2024-12-16 18:00:00,23,Clear,No,3359
2024-12-16 19:00:00,20,Clear,No,3276
2024-12-16 20:00:00,25,Cloudy,No,3384
2024-12-16 21:00:00,20,Clear,No,870
2024-12-16 22:00:00,28,Rain,No,1603
2024-12-16 23:00:00,39,Cloudy,No,1137
2024-12-17 00:00:00,32,Clear,No,902
2024-12-17 01:00:00,19,Rain,No,1534
2024-12-17 02:00:00,26,Clear,No,969
2024-12-17 03:00:00,21,Clear,No,776
2024-12-17 04:00:00,35,Rain,No,1320
2024-12-17 05:00:00,27,Clear,No,863
2024-12-17 06:00:00,39,Fog,No,1390
2024-12-17 07:00:00,19,Clear,No,2898
2024-12-17 08:00:00,32,Clear,No,2511
2024-12-17 09:00:00,38,Clear,No,2864
2024-12-17 10:00:00,34,Rain,No,3361
2024-12-17 11:00:00,35,Cloudy,No,962
2024-12-17 12:00:00,25,Cloudy,No,966
2024-12-17 13:00:00,21,Clear,No,809
2024-12-17 14:00:00,17,Clear,No,794
2024-12-17 15:00:00,19,Cloudy,No,996
2024-12-17 16:00:00,16,Cloudy,No,856
2024-12-17 17:00:00,27,Clear,No,3371
2024-12-17 18:00:00,29,Rain,No,3684
2024-12-17 19:00:00,21,Clear,No,3049
2024-12-17 20:00:00,28,Clear,No,3248
2024-12-17 21:00:00,27,Cloudy,No,866
2024-12-17 22:00:00,30,Clear,No,1098
2024-12-17 23:00:00,30,Clear,No,866
2024-12-18 00:00:00,33,Clear,No,1069
2024-12-18 01:00:00,23,Clear,No,1136
2024-12-18 02:00:00,37,Clear,No,964
2024-12-18 03:00:00,32,Cloudy,No,1022
2024-12-18 04:00:00,28,Clear,No,946
2024-12-18 05:00:00,16,Cloudy,No,765
2024-12-18 06:00:00,27,Cloudy,No,906
2024-12-18 07:00:00,31,Cloudy,Yes,1793
2024-12-18 08:00:00,27,Rain,No,3172
2024-12-18 09:00:00,16,Clear,No,2945
2024-12-18 10:00:00,40,Clear,No,2654
2024-12-18 11:00:00,35,Clear,No,1044
2024-12-18 12:00:00,25,Clear,No,989
2024-12-18 13:00:00,19,Clear,No,1160
2024-12-18 14:00:00,38,Rain,No,1700
2024-12-18 15:00:00,22,Clear,No,1120
2024-12-18 16:00:00,29,Cloudy,No,1110
2024-12-18 17:00:00,27,Cloudy,No,3421
2024-12-18 18:00:00,25,Clear,No,3344
2024-12-18 19:00:00,25,Clear,No,3098
2024-12-18 20:00:00,23,Cloudy,No,3428
2024-12-18 21:00:00,37,Clear,No,914
2024-12-18 22:00:00,39,Cloudy,No,1236
2024-12-18 23:00:00,32,Clear,No,783
2024-12-19 00:00:00,22,Cloudy,No,876
2024-12-19 01:00:00,28,Rain,No,1423
2024-12-19 02:00:00,40,Rain,No,1862
2024-12-19 03:00:00,34,Rain,No,1250
2024-12-19 04:00:00,29,Cloudy,No,1104
2024-12-19 05:00:00,16,Cloudy,No,1055
2024-12-19 06:00:00,35,Clear,No,1119
2024-12-19 07:00:00,31,Clear,No,2617
2024-12-19 08:00:00,22,Cloudy,No,2687
2024-12-19 09:00:00,34,Clear,No,2559
2024-12-19 10:00:00,36,Cloudy,No,2848
2024-12-19 11:00:00,30,Clear,No,852
2024-12-19 12:00:00,16,Cloudy,No,1070
2024-12-19 13:00:00,23,Clear,No,795
2024-12-19 14:00:00,18,Cloudy,No,1084
2024-12-19 15:00:00,34,Cloudy,No,1178
2024-12-19 16:00:00,18,Cloudy,No,808
2024-12-19 17:00:00,24,Cloudy,No,3078
2024-12-19 18:00:00,27,Clear,Yes,2746
2024-12-19 19:00:00,36,Cloudy,Yes,2765
2024-12-19 20:00:00,39,Cloudy,No,3342
2024-12-19 21:00:00,32,Clear,No,1205
2024-12-19 22:00:00,21,Cloudy,No,951
2024-12-19 23:00:00,33,Cloudy,No,1199
2024-12-20 00:00:00,40,Clear,No,1056
2024-12-20 01:00:00,29,Cloudy,No,1211
2024-12-20 02:00:00,32,Cloudy,No,882
2024-12-20 03:00:00,23,Rain,No,1367
2024-12-20 04:00:00,34,Rain,No,1269
2024-12-20 05:00:00,25,Clear,No,1021
2024-12-20 06:00:00,25,Rain,No,1306
2024-12-20 07:00:00,35,Cloudy,No,2716
2024-12-20 08:00:00,19,Cloudy,No,2651
2024-12-20 09:00:00,22,Rain,No,3306
2024-12-20 10:00:00,32,Clear,No,2456
2024-12-20 11:00:00,26,Clear,No,1180
2024-12-20 12:00:00,21,Cloudy,No,1237
2024-12-20 13:00:00,24,Cloudy,No,873
2024-12-20 14:00:00,19,Rain,No,1681
2024-12-20 15:00:00,29,Cloudy,No,863
2024-12-20 16:00:00,34,Rain,No,1350
2024-12-20 17:00:00,37,Clear,No,3458
2024-12-20 18:00:00,37,Clear,No,3467
2024-12-20 19:00:00,40,Clear,No,3191
2024-12-20 20:00:00,36,Clear,No,3235
2024-12-20 21:00:00,38,Clear,No,1213
2024-12-20 22:00:00,36,Cloudy,No,983
2024-12-20 23:00:00,18,Clear,No,787
2024-12-21 00:00:00,19,Clear,No,477
2024-12-21 01:00:00,23,Clear,No,454
2024-12-21 02:00:00,19,Cloudy,No,363
2024-12-21 03:00:00,20,Clear,No,850
2024-12-21 04:00:00,24,Clear,No,445
2024-12-21 05:00:00,32,Clear,No,594
2024-12-21 06:00:00,29,Clear,No,480
2024-12-21 07:00:00,15,Clear,No,2108
2024-12-21 08:00:00,22,Rain,No,3011
2024-12-21 09:00:00,31,Clear,No,2133
2024-12-21 10:00:00,31,Cloudy,No,2121
2024-12-21 11:00:00,27,Rain,No,1122
2024-12-21 12:00:00,32,Rain,No,1278
2024-12-21 13:00:00,26,Cloudy,Yes,250
2024-12-21 14:00:00,20,Rain,No,917
2024-12-21 15:00:00,36,Clear,No,632
2024-12-21 16:00:00,21,Cloudy,No,705
2024-12-21 17:00:00,15,Clear,No,2996
2024-12-21 18:00:00,18,Clear,Yes,1945
2024-12-21 19:00:00,16,Cloudy,No,2951
2024-12-21 20:00:00,36,Clear,Yes,2361
2024-12-21 21:00:00,18,Rain,No,1179
2024-12-21 22:00:00,33,Clear,No,844
2024-12-21 23:00:00,40,Cloudy,No,935
2024-12-22 00:00:00,20,Rain,No,1090
2024-12-22 01:00:00,19,Clear,No,632
2024-12-22 02:00:00,18,Clear,No,767
2024-12-22 03:00:00,35,Clear,No,633
2024-12-22 04:00:00,32,Cloudy,No,363
2024-12-22 05:00:00,37,Clear,No,799
2024-12-22 06:00:00,23,Clear,Yes,250
2024-12-22 07:00:00,40,Clear,No,2582
2024-12-22 08:00:00,27,Cloudy,No,2165
2024-12-22 09:00:00,33,Cloudy,No,2072
2024-12-22 10:00:00,27,Rain,No,2679
2024-12-22 11:00:00,25,Clear,No,752
2024-12-22 12:00:00,23,Rain,No,871
2024-12-22 13:00:00,38,Rain,No,1211
2024-12-22 14:00:00,31,Cloudy,No,693
2024-12-22 15:00:00,28,Cloudy,No,410
2024-12-22 16:00:00,31,Rain,No,1243
2024-12-22 17:00:00,27,Clear,No,2808
2024-12-22 18:00:00,32,Cloudy,Yes,1996
2024-12-22 19:00:00,40,Cloudy,No,2756
2024-12-22 20:00:00,19,Cloudy,No,2910
2024-12-22 21:00:00,27,Clear,No,676
2024-12-22 22:00:00,16,Clear,No,827
2024-12-22 23:00:00,39,Clear,No,1000
2024-12-23 00:00:00,21,Clear,No,1039
2024-12-23 01:00:00,39,Cloudy,No,1338
2024-12-23 02:00:00,33,Rain,No,1696
2024-12-23 03:00:00,25,Fog,No,1390
2024-12-23 04:00:00,38,Clear,No,983
2024-12-23 05:00:00,19,Rain,No,1508
2024-12-23 06:00:00,35,Cloudy,No,1168
2024-12-23 07:00:00,37,Clear,No,2921
2024-12-23 08:00:00,17,Cloudy,No,2778
2024-12-23 09:00:00,30,Cloudy,No,2499
2024-12-23 10:00:00,40,Cloudy,No,2639
2024-12-23 11:00:00,22,Cloudy,No,1115
2024-12-23 12:00:00,34,Cloudy,No,1218
2024-12-23 13:00:00,24,Clear,No,1163
2024-12-23 14:00:00,36,Fog,No,1387
2024-12-23 15:00:00,27,Fog,No,1313
2024-12-23 16:00:00,31,Clear,No,941
2024-12-23 17:00:00,25,Clear,No,3306
2024-12-23 18:00:00,33,Rain,Yes,2971
2024-12-23 19:00:00,24,Clear,No,2996
2024-12-23 20:00:00,24,Clear,No,3436
2024-12-23 21:00:00,29,Clear,No,849
2024-12-23 22:00:00,32,Clear,No,914
2024-12-23 23:00:00,19,Clear,No,918
2024-12-24 00:00:00,38,Rain,No,1698
2024-12-24 01:00:00,20,Clear,No,1196
2024-12-24 02:00:00,22,Rain,No,1345
2024-12-24 03:00:00,37,Rain,No,1890
2024-12-24 04:00:00,18,Rain,No,1269
2024-12-24 05:00:00,29,Clear,No,1159
2024-12-24 06:00:00,23,Cloudy,No,827
2024-12-24 07:00:00,26,Clear,No,2788
2024-12-24 08:00:00,20,Clear,No,2484
2024-12-24 09:00:00,30,Cloudy,No,2784
2024-12-24 10:00:00,40,Rain,No,3460
2024-12-24 11:00:00,19,Clear,No,1061
2024-12-24 12:00:00,16,Clear,No,762
2024-12-24 13:00:00,31,Rain,Yes,950
2024-12-24 14:00:00,40,Cloudy,No,1295
2024-12-24 15:00:00,19,Cloudy,No,1034
2024-12-24 16:00:00,39,Cloudy,Yes,697
2024-12-24 17:00:00,16,Cloudy,No,3385
2024-12-24 18:00:00,20,Cloudy,No,3186
2024-12-24 19:00:00,23,Rain,No,3921
2024-12-24 20:00:00,32,Clear,No,3234
2024-12-24 21:00:00,23,Rain,No,1361
2024-12-24 22:00:00,18,Cloudy,No,815
2024-12-24 23:00:00,18,Clear,No,1139
2024-12-25 00:00:00,30,Clear,No,1032
2024-12-25 01:00:00,33,Rain,No,1573
2024-12-25 02:00:00,31,Cloudy,No,902
2024-12-25 03:00:00,35,Rain,No,1311
2024-12-25 04:00:00,23,Rain,No,1337
2024-12-25 05:00:00,29,Clear,No,761
2024-12-25 06:00:00,33,Cloudy,No,984
2024-12-25 07:00:00,23,Cloudy,No,2945
2024-12-25 08:00:00,30,Clear,No,2861
2024-12-25 09:00:00,17,Clear,No,2945
2024-12-25 10:00:00,36,Rain,No,3391
2024-12-25 11:00:00,21,Rain,No,1587
2024-12-25 12:00:00,18,Cloudy,No,927
2024-12-25 13:00:00,21,Cloudy,No,793
2024-12-25 14:00:00,29,Clear,No,823
2024-12-25 15:00:00,25,Cloudy,No,817
2024-12-25 16:00:00,37,Rain,No,1705
2024-12-25 17:00:00,34,Cloudy,No,3310
2024-12-25 18:00:00,39,Cloudy,No,3189
2024-12-25 19:00:00,38,Clear,No,3180
2024-12-25 20:00:00,33,Rain,No,3758
2024-12-25 21:00:00,31,Rain,No,1622
2024-12-25 22:00:00,17,Cloudy,No,831
2024-12-25 23:00:00,35,Cloudy,No,918
2024-12-26 00:00:00,36,Rain,Yes,1034
2024-12-26 01:00:00,23,Clear,No,1223
2024-12-26 02:00:00,39,Rain,No,1452
2024-12-26 03:00:00,30,Cloudy,No,1239
2024-12-26 04:00:00,33,Rain,No,1700
2024-12-26 05:00:00,22,Clear,No,1186
2024-12-26 06:00:00,39,Fog,No,1595
2024-12-26 07:00:00,37,Cloudy,No,2690
2024-12-26 08:00:00,20,Clear,No,2787
2024-12-26 09:00:00,17,Cloudy,No,2793
2024-12-26 10:00:00,35,Clear,No,2887
2024-12-26 11:00:00,30,Rain,No,1553
2024-12-26 12:00:00,39,Clear,No,1306
2024-12-26 13:00:00,23,Cloudy,No,1096
2024-12-26 14:00:00,38,Clear,No,1284
2024-12-26 15:00:00,36,Clear,No,979
2024-12-26 16:00:00,18,Clear,No,760
2024-12-26 17:00:00,22,Clear,No,3358
2024-12-26 18:00:00,38,Cloudy,No,3190
2024-12-26 19:00:00,25,Clear,No,3210
2024-12-26 20:00:00,32,Cloudy,No,3169
2024-12-26 21:00:00,27,Clear,No,969
2024-12-26 22:00:00,18,Clear,No,1209
2024-12-26 23:00:00,21,Rain,No,1570
2024-12-27 00:00:00,35,Rain,No,1622
2024-12-27 01:00:00,15,Clear,No,832
2024-12-27 02:00:00,32,Cloudy,No,968
2024-12-27 03:00:00,19,Cloudy,No,780
2024-12-27 04:00:00,16,Cloudy,No,1088
2024-12-27 05:00:00,39,Cloudy,No,1204
2024-12-27 06:00:00,37,Cloudy,Yes,251
2024-12-27 07:00:00,34,Cloudy,No,2533
2024-12-27 08:00:00,33,Clear,No,2455
2024-12-27 09:00:00,21,Clear,No,2902
2024-12-27 10:00:00,36,Clear,No,2773
2024-12-27 11:00:00,25,Rain,No,1407
2024-12-27 12:00:00,25,Clear,No,783
2024-12-27 13:00:00,28,Rain,No,1506
2024-12-27 14:00:00,16,Clear,No,994
2024-12-27 15:00:00,34,Cloudy,No,1218
2024-12-27 16:00:00,22,Cloudy,No,1248
2024-12-27 17:00:00,25,Rain,No,3724
2024-12-27 18:00:00,15,Cloudy,No,3249
2024-12-27 19:00:00,30,Rain,No,3541
2024-12-27 20:00:00,30,Clear,No,3358
2024-12-27 21:00:00,32,Cloudy,No,1177
2024-12-27 22:00:00,17,Cloudy,No,1087
2024-12-27 23:00:00,30,Clear,No,813
2024-12-28 00:00:00,28,Cloudy,No,678
2024-12-28 01:00:00,20,Clear,No,662
2024-12-28 02:00:00,35,Clear,No,799
2024-12-28 03:00:00,31,Rain,No,994
2024-12-28 04:00:00,36,Fog,No,1306
2024-12-28 05:00:00,28,Cloudy,No,789
2024-12-28 06:00:00,34,Clear,No,443
2024-12-28 07:00:00,31,Rain,No,2900
2024-12-28 08:00:00,27,Fog,No,2527
2024-12-28 09:00:00,35,Cloudy,No,2356
2024-12-28 10:00:00,36,Rain,No,3138
2024-12-28 11:00:00,19,Cloudy,No,419
2024-12-28 12:00:00,30,Clear,No,452
2024-12-28 13:00:00,22,Clear,No,710
2024-12-28 14:00:00,27,Clear,No,665
2024-12-28 15:00:00,15,Clear,No,558
2024-12-28 16:00:00,30,Rain,No,1196
2024-12-28 17:00:00,40,Clear,No,3028
2024-12-28 18:00:00,20,Rain,No,3491
2024-12-28 19:00:00,22,Cloudy,No,2564
2024-12-28 20:00:00,36,Cloudy,No,3067
2024-12-28 21:00:00,20,Rain,No,1320
2024-12-28 22:00:00,24,Clear,No,695
2024-12-28 23:00:00,28,Clear,No,550
2024-12-29 00:00:00,27,Cloudy,No,651
2024-12-29 01:00:00,19,Clear,No,515
2024-12-29 02:00:00,28,Cloudy,No,777
2024-12-29 03:00:00,30,Clear,No,849
2024-12-29 04:00:00,30,Clear,No,815
2024-12-29 05:00:00,23,Clear,Yes,250
2024-12-29 06:00:00,34,Clear,No,380
2024-12-29 07:00:00,28,Fog,No,2443
2024-12-29 08:00:00,15,Clear,No,2341
